90,20,30,16,4,5
72,48,12,34,5,7
133,58,33,23,6,8
140,67,25,32,8,6
111,76,18,48,11,10
155,68,31,44,10,7
134,69,29,32,9,8
149,56,40,21,7,5
102,61,28,39,5,8
135,74,28,24,4,8
152,39,30,11,2,4
74,61,36,12,4,5
115,49,18,30,3,6
95,51,13,36,5,8
117,72,33,21,4,8
161,46,24,19,6,7
111,64,27,41,7,10
141,84,26,55,7,12
169,50,24,20,4,7
98,61,16,39,9,10
223,82,23,38,10,10
409,72,21,41,7,11
409,39,31,17,3,5
293,34,33,17,3,5
75,36,25,17,3,6
84,26,28,20,3,5
76,59,24,18,5,8
150,57,25,24,7,8
138,57,19,41,9,10
138,59,27,30,8,9
112,61,17,40,8,8
118,78,18,42,9,10
161,71,28,45,7,8
155,57,31,30,4,6
128,100,30,37,11,11
191,75,29,28,7,8
136,54,24,36,7,7
112,54,33,26,5,6
110,27,25,28,3,5
74,39,22,32,4,6
98,57,21,30,4,8
141,119,28,30,6,15
253,54,31,28,6,8
90,34,45,9,2,4
58,39,71,13,3,5
66,32,51,12,3,5
53,44,74,20,3,6
72,42,87,16,5,5
70,46,77,14,3,5
78,42,70,16,4,5
89,36,48,14,5,5
68,34,39,16,5,4
61,33,83,15,3,4
76,48,104,19,3,5
101,55,118,21,4,6
107,59,104,23,4,6
113,52,97,13,4,5
93,40,97,10,3,3
69,36,54,10,3,3
54,58,107,26,3,6
108,57,103,22,5,6
96,51,110,16,5,5
90,57,128,20,6,6
105,61,112,21,4,6
123,55,136,22,3,7
103,60,142,26,3,6
112,65,113,19,7,7
122,60,85,13,3,6
120,54,71,12,2,6
113,31,36,7,1,6
63,26,28,6,2,5
63,29,24,5, ,4
53,42,31,5,1,5
52,46,36,6,2,4
64,42,40,5,2,3
65,44,98,7,3,4
77,52,98,14,3,6
100,61,42,22,3,9
125,71,112,17,4,11
150,71,127,17,4,9
150,44,40,15,3,7
87,20,33,11,2,6
50,44,114,12,4,8
96,66,123,22,4,8
139,49,67,13,3,7
108,41,54,12,3,6
90,20,48,13,3,6
57,54,95,15,3,8
127,38,68,18,3,6
79,40,97,22,4,6
73,38,96,17,4,6
57,50,100,15,4,6
96,24,30,16,3,5
50,37,51,20,4,6
84,22,19,8,3,4
36,28,27,7,2,4
34,36,84,11,3,5
58,42,66,19,3,6
79,31,50,10,3,6
51,27,44,9,4,5
38,35,91,12,3,4
57,34,40,10,3,4
64,30,38,9,3,4
45,32,55,11,3,5
63,35,76,10,3,5
69,37,61,11,3,6
75,26,44,11,4,5
46,26,41,9,3,5
42,43,72,17,5,5
67,55,21,30,5,7
119, , , , , 
80,29,59,11,4,6
84,43,64,8,4,6
86,37,62,6,3,5
65,32,36,7,3,5
55,32,50,5,3,5
51,38,54,11,4,5
65,66,111,24,6,8
128,69,96,19,4,8
151,30,41,14,3,6
77,23,39,20,3,5
59,39,24,33,4,6
77,33,38,25,4,6
85,13,30,18,3,6
48,14,19,18,3,7
30,47,67,19,4,9
102,46,43,14,4,8
95,36,33,19,5,5
45,39,48,27,5,5
58,23,39,18,3,4
54,38,49,13,4,6
156,71,59,31,9,8
166,66,75,26,7,6
147,58,67,16,6,5
137,52,41,30,5,6
115,67,21,41,6,8
160,44,19,33,4,6
129,61,37,31,5,7
156,39,46,17,4,5
110,30,33,23,3,5
94,48,40,27,4,8
139,71,42,32,6,6
114,64,53,30,5,4
72,57,79,27,7,5
91,59,87,30,7,7
120,58,29,34,6,7
132,57,62,28,6,9
145,82,61,29,8,7
130,81,59,25,5,5
106,59,58,18,3,7
127,64,42,24,7,8
145,50,61,13,3,6
109,60,79,17,4,5
112,66,86,17,4,5
119,59,52,25,4,6
125,33,50,12,2,4
85,40,52,21,5,5
90,57,84,31,6,6
125,69,87,38,8,7
140,61,97,25,7,6
121,45,53,19,4,4
96,26,42,14,2,4
70,27,41,12,2,4
65,28,34,17,2,5
76,48,23,20,3,7
124,106,44,20,4,6
143,151,67,21,4,4
147,75,38,17,3,3
92,50,49,20,3,6
120,72,101,35,6,8
139,68,108,31,6,8
131,35,50,21,3,6
93,53,88,31,4,7
122,62,76,25,5,6
140,52,47,15,4,5
80,35,45,19,5,3
57,46,56,21,4,4
71,47,72,16,4,4
76,50,71,14,4,5
85,43,51,11,3,5
72,36,49,10,3,4
64,35,42,9,3,5
54,35,32,17,3,5
70,21,41,8,2,5
64,39,69,19,6,6
96,58,58,22,6,6
110,45,82,18,6,4
80,54,95,17,5,4
87,35,65,10,4,3
65,37,69,8,4,4
69,58,84,22,7,5
118,76,95,26,11,8
157,56,64,15,4,4
105,35,61,12,4,3
62,29,55,8,4,3
56,24,52,11,3,3
58,39,44,12,2,4
82,55,105,17,5,8
128,72,108,19,5,8
155,63,99,21,4,8
142,35,30,20,3,6
78,16,54,8,2,4
40,16,46,12,2,3
36,19,40,18,2,5
59,30,45,15,2,4
61,39,64,22,3,3
95,42,62,15,3,3
93,41,77,14,4,3
91,44,51,11,3,3
77,26,37,13,2,4
35,30,36,16,2,5
57,42,36,17,2,5
77,13,42,13,2,4
30,52,25,24,2,6
103,36,31,22,2,6
70,47,20,27,3,8
97,70,54,23,3,9
135,80,76,28,3,9
150,53,61,19,3,7
105,32,41,15,2,6
72,42,69,19,2,6
70,48,73,17,2,5
150,79,29,35,6,10
178,55,28,37,8,8
147,32,33,22,5,7
96,28,22,26,5,7
81,16,26,21,5,6
67,66,4,24,6,15
162,58,28,21,10,11
159,67,33,24,8,10
168,38,31,19,7,6
104,51,15,35,7,8
144,79,25,31,13,11
177,31,30,14,6,5
88,20,27,12,5,4
63,24,27,20,6,4
77,46,18,31,7,7
127,38,32,24,6,5
116,67,28,28,9,9
168,75,31,14,8,7
138,35,29,22,6,6
115,59,29,25,9,7
131,33,33,15,7,6
88,31,37,18,8,5
97,53,40,20,8,7
153,51,45,23,8,6
147,59,32,14,6,6
117,60,42,13,6,5
97,52,35,15,6,8
133,33,33,6,5,4
92,14,33,7,4,4
63,29,36,9,5,6
96,27,34,10,5,4
81,20,20,22,5,4
67,45,7,29,4,10
134,82,22,23,5,12
186,59,38,14,5,7
132,24,36,11,4,3
63,16,30,13,3,4
70,60,35,14,8,8
160,51,34,17,9,7
125,48,34,24,10,8
127,58,39,40,9,9
156,55,43,35,8,7
152,62,53,40,9,8
157,62,63,30,8,6
157,49,38,31,6,6
122,61,30,17,10,5
125,32,29,20,7,3
71,47,47,21,5,5
114,66,37,18,5,5
117,38,36,13,4,4
84,49,28,20,4,8
134,66,37,17,6,8
158,43,42,20,6,6
132,63,48,39,8,8
164,89,59,45,9,9
186,49,42,30,7,5
127,46,45,26,6,5
122,62,38,28,7,6
137,52,36,19,6,6
132,56,47,29,6,6
142,61,49,37,9,7
151,64,25,42,6,7
159,39,40,14,5,5
95,52,43,27,7,5
110,45,40,23,7,6
128,68,49,40,10,7
164,64,39,35,8,6
154,56,64,22,7,5
150,31,43,19,5,4
101,32,42,12,4,5
105,41,43,14,5,5
97,38,47,24,7,5
103,31,39,19,5,4
86,38,42,25,6,4
112,37,40,20,5,4
103,40,41,23,5,5
119,42,45,27,4,7
128,57,59,18,6,6
149,23,33,21,4,4
75,27,35,19,4,4
84,46,41,24,5,5
128,67,37,26,8,8
158,64,50,28,10,7
148,64,54,24,7,5
119,67,44,25,7,7
154,46,42,20,4,5
136,35,47,14,4,5
108,62,56,34,9,7
118,23,35,10,5,4
46,28,40,12,4,7
60,26,32,10,4,4
44,46,41,12,5,5
84,41,51,9,4,4
68,41,32,21,4,4
63,26,42,10,4,4
50,34,33,8,4,2
57,30,39,11,6,3
55,28,42,13,6,3
49,41,50,12,7,4
83,38,40,15,6,4
68,42,37,19,6,4
78,34,35,17,5,3
55,56,50,25,7,6
98,39,40,17,7,6
85,26,42,15,5,4
56,44,33,20,5,5
81,28,29,21,5,5
78,14,30,13,4,4
36,8,29,11,4,4
34,30,39,10,4,4
58,38,35,20,5,5
63,42,18,22,6,8
97,32,33,28,5,7
79,20,33,21,5,4
56,33,26,17,5,6
82,31,26,12,5,3
71,29,31,13,5,3
57,29,25,21,5,3
70,25,33,8,4,2
67,37,34,24,6,4
92,66,38,41,8,8
154,70,56,46,8,6
157,72,52,46,8,7
158,57,37,35,8,7
144,36,28,25,7,4
99,22,34,10,5,4
68,21,30,12,5,2
64,35,21,25,7,6
109,59,27,34,10,7
137,52,40,32,7,5
113,51,12,37,6,7
144,72,39,33,8,9
169,55,35,15,7,6
115,21,26,25,7,4
64,19,18,31,6,5
75,55,35,33,6,8
141,81,7,49,9,15
180,43,32,17,6,8
122,34,27,25,6,7
94,14,29,10,5,4
57,18,22,18,6,4
85,42,23,24,10,8
146,42,14,33,8,7
139,30,18,28,6,7
106,85,22,42,21,13
178,72,31,28,12,8
139,30,20,30,7,6
80,56,9,40,9,8
127,89,37,32,14,11
178,43,31,27,8,6
98,40,33,33,7,6
87,72,24,46,11,10
153,103,30,49,12,12
185,51,26,24,8,7
120,88,22,48,15,10
176,101,47,62,12,12
187,76,37,35,11,10
161,29,27,18,7,5
72,25,28,19,7,5
67,47,16,35,6,8
100,39,22,26,5,7
110,32,26,12,4,3
78,56,24,24,12,8
152,97,30,35,17,13
206,88,32,43,11,12
186,54,21,39,7,9
109,72,10,46,7,13
155,47,28,26,5,7
127,34,21,28,4,8
102,66,23,24,6,11
167,98,24,30,11,15
209,33,24,21,5,6
89,23,20,28,5,6
73,19,26,25,4,8
71,36,26,15,5,7
105,38,17,25,8,7
122,54,30,23,8,8
151,51,17,35,7,9
133,53,12,43,8,10
126,46,24,36,8,7
114,63,27,33,8,10
81,34,27,17,4,7
62,58,44,18,4,7
103,54,71,16,4,6
99,34,64,16,3,5
70,50,35,19,4,4
64,28,18,8,3,4
46,25,18,8,3,4
43,26,20,8,3,4
40,29,21,9,3,4
61,33,24,15,2,4
66,58,92,16,3,6
116,70,103,26,4,8
129,61,18,39,4,10
115,63,95,27,4,8
124,58,67,18,3,9
133,78,74,17,3,8
147,42,59,12,3,5
88,42,73,13,3,4
89,62,98,14,4,5
98,63,113,20,5,6
112,58,115,18,5,6
115,53,96,14,5,6
105,52,85,11,3,5
113,34,67,9,3,4
71,48,116,13,4,6
99,59,92,20,4,7
120,67,94,31,4,8
145,74,107,19,3,7
153,43,51,9,2,3
106,22,29,8,2,2
52,22,25,7,3,4
47,32,43,9,3,4
62,24,22,16,3,5
63,35,38,27,3,6
84,26,31,12,3,4
70,22,32,7,3,4
59,16,32,6,2,4
44,15,26,7,3,4
43,20,20,7,3,3
45,16,24,6,2,4
44,21,23,6,4,5
60,21,22,6,3,4
50,21,27,6,3,5
52,35,45,8,3,4
70,26,43,7,3,5
58,25,38,8,6,5
64,27,35,10,3,5
67,34,40,10,4,5
60,33,58,11,4,5
66,41,70,14,4,6
81,33,34,9,5,5
76,29,52,9,4,6
68,31,59,11,5,6
70,31,63,10,5,7
67,31,50,10,5,6
80,32,43,7,4,6
65,35,45,9,5,5
64,46,76,9,7,7
83,41,65,14,6,7
85,49,68,19,7,7
98,57,96,24,7,7
113,70,96,19,6,8
149,71,112,20,7,9
155,64,82,15,6,8
139,40,51,9,4,6
104,36,48,14,5,7
87,47,44,22,7,7
112,35,39,23,4,7
109,62,84,33,5,9
153,64,83,29,5,7
140,54,57,18,5,7
140,49,41,23,5,7
132,42,52,15,4,5
95,37,53,13,4,6
81,25,31,17,4,5
55,10,27,10,4,5
34,13,16,8,3,4
27,19,37,9,4,4
36,48,41,8,4,6
78,38,37,10,5,5
45,40,38,15,5,4
60,25,37,19,5,4
37,26,40,20,5,4
51,36,39,24,6,4
71,43,63,18,5,4
88,44,60,19,5,4
85,37,34,17,5,4
62,31,13,12,4,3
44,19,31,9,4,3
33,20,30,10,4,5
30,40,24,27,4,7
90,62,38,23,5,8
167,58,45,24,5,5
145,54,41,22,5,6
140,41,41,16,7,4
88,43,32,20,7,3
80,37,29,24,5,5
98,59,17,31,6,9
140,48,35,32,6,5
121,52,48,30,6,5
115,66,33,30,7,5
154,49,41,23,6,4
120,58,35,24,5,5
128,80,61,35,7,8
163,101,73,29,6,7
181,80,53,30,7,4
145,49,42,20,5,4
92,60,51,17,8,6
132,43,58,21,6,2
83,50,57,20,5,2
87,42,42,21,5,4
77,57,80,28,6,7
115,94,109,41,9,10
166,40,68,16,4,5
116,57,59,20,6,5
126,72,39,28,5,5
122,51,33,26,5,5
117,49,44,20,6,6
128,81,80,21,10,10
170,102,101,40,14,11
183,77,104,25,9,6
146,65,82,16,6,6
132,45,41,14,5,5
105,55,64,14,6,4
101,87,90,31,10,6
125,61,33,20,5,5
104,64,83,21,7,7
141,164,49,15,5,4
150,61,41,16,5,4
90,48,29,22,4,5
128,30,36,15,4,4
83,79,112,28,9,9
162,69,96,16,6,8
135,72,66,16,5,7
157,48,45,13,4,5
103,37,26,16,5,7
94,52,69,17,7,7
116,45,66,24,6,3
86,60,88,17,6,4
99,66,68,13,7,4
124,41,47,13,5,4
86,20,41,14,3,5
60,53,40,17,4,6
124,69,68,21,6,7
154,77,64,25,8,9
167,70,85,18,5,7
154,79,29,30,5,9
159,38,34,24,4,6
97,30,32,25,3,7
87,46,16,31,4,10
116,60,53,26,4,6
139,66,66,24,5,6
147,34,55,14,3,4
73,48,51,16,4,4
111,26,48,16,4,4
65,41,47,16,5,6
103,33,47,14,5,5
88,45,47,14,4,4
106,48,39,17,4,4
110,41,27,18,4,4
96,34,36,15,4,4
88,41,41,11,3,3
87,61,49,19,5,5
113,30,38,18,3,3
73,39,52,18,5,4
86,49,95,17,5,4
100,65,84,21,6,7
134,83,44,27,6,9
166,62,92,22,6,7
141,36,69,16,5,5
80,38,52,19,6,5
71,26,18,16,3,4
58,63,81,27,7,6
110,49,22,23,5,6
99,64,86,25,7,7
123,53,43,16,7,6
113,36,36,17,3,6
103,39,63,12,4,5
93,34,42,18,3,7
81,60,25,28,4,10
122,32,23,20,4,6
75,39,78,16,4,6
81,52,43,18,5,6
146,47,43,15,7,4
112,52,37,24,7,4
117,47,29,23,5,4
111,78,20,41,10,9
164,38,25,25,6,5
114,59,46,25,8,5
139,58,46,17,7,5
141,46,38,21,6,4
115,46,49,11,6,4
106,40,42,6,6,2
79,49,52,13,9,3
104,58,54,26,9,4
173,90,75,38,13,6
166,75,57,35,10,5
152,93,44,46,12,7
157,54,38,31,5,5
133,74,70,29,6,6
83,69,63,11,9,7
90,61,83,12,6,6
99,39,61,13,4,5
79,30,38,17,3,5
73,26,54,15,4,5
59,30,54,11,4,5
58,28,39,11,4,4
50,67,54,23,10,9
145,71,53,28,13,8
114,62,53,23,11,7
105,84,70,42,11,11
168,86,77,51,14,11
173,110,38,58,11,12
168,39,57,24,4,5
84,46,60,23,6,5
104,39,45,24,7,5
86,46,64,18,6,5
108,46,60,17,7,4
106,49,55,21,7,4
100,52,66,19,6,6
109,74,82,20,7,7
160,57,50,19,7,6
119,57,44,18,7,6
118,54,43,16,7,7
117,59,56,19,6,6
116,69,32,22,10,10
154,83,33,31,12,8
148,48,32,21,7,6
109,40,38,13,7,5
92,31,37,11,7,5
73,35,24,15,7,7
101,88,49,19,20,12
180,76,45,27,12,12
164,46,20,19,7,7
102,47,25,14,9,7
106,37,30,11,7,5
73,46,16,10,8,9
106,71,4,15,12,17
163,68,13,17,8,11
164,54,34,18,7,7
133,49,36,19,4,5
103,57,18,40,5,8
145,52,14,30,4,8
143,95,50,30,10,11
186,91,44,41,10,13
178,71,28,32,6,11
151,39,30,23,4,8
93,39,32,18,4,9
84,41,27,27,6,5
97,49,22,32,7,6
118,33,26,29,4,8
86,41,33,22,5,11
90,37,26,24,5,9
98,29,28,13,4,6
78,33,25,15,5,5
96,54,23,14,11,7
146,44,21,28,10,8
120,69,20,50,11,9
151,71,4,45,6,12
158,97,28,54,14,16
183,63,32,36,7,8
135,70,15,22,10,9
154,88,23,18,14,7
138,61,18,20,16,8
127,76,6,36,15,11
152,73,7,30,14,13
173,64,28,27,11,11
146,37,29,22,7,6
95,47,12,34,6,7
109,40,15,23,5,11
112,63,23,12,7,8
142,53,22,26,9,7
132,65,14,25,8,8
146,107,22,32,18,12
205,136,16,37,33,19
272,63,20,23,18,8
148,45,19,16,13,7
125,50,15,36,10,8
137,37,26,35,8,7
108,41,11,33,6,8
118,95,15,36,11,14
197,73,6,38,9,11
167,124,8,37,13,18
244,51,23,27,7,8
138,112,29,33,15,14
223,87,19,42,14,13
176,64,29,28,10,9
146,38,27,8,6,5
110,60,27,24,9,7
145,73,22,42,12,11
155,100,33,28,14,11
205, , , , , 
195, , , , , 
97,55,74,23,3,7
130,65,71,17,3,7
155,56,51,14,2,5
121,30,49,14,3,5
77,21,40,15,3,4
70,21,44,10,3,4
64,30,38,11,4,5
78,32,33,13,3,4
83,29,25,6,3,5
73,8,25,1,2,3
27,23,36,8,3,4
57,70,120,21,6,7
143,76,101,26,6,7
153,40,37,17,5,3
81,35,26,14,5,3
78,44,31,13,4,4
91,43,34,11,6,4
73,30,29,6,4,4
62,35,30,8,4,4
68,50,30,17,5,4
102,46,35,21,4,5
96,40,36,17,4,6
93,51,66,17,5,6
98,58,90,20,5,7
121,71,92,27,5,9
143,62,97,18,6,7
119,61,112,15,8,6
122,64,116,19,6,6
118,54,108,15,6,5
93,61,97,15,10,5
104,65,96,13,9,6
128,63,109,12,6,5
121,57,112,9,5,6
110,58,122,10,5,5
109,53,107,9,5,5
100,33,30,4,4,4
69,25,14,3,3,4
65,21,15,2,2,4
45,21,14,1,2,5
43,23,24,5,4,5
55,27,32,9,6,5
63,39,41,12,7,7
84,56,74,15,4,7
122,46,61,14,4,5
97,39,44,10,4,6
74,40,34,11,4,7
89,50,59,10,4,7
110,52,56,10,4,6
119,35,53,11,3,5
75,47,58,15,4,7
98,30,28,17,5,7
66,23,37,15,4,7
68,17,38,9,4,6
61,27,42,10,2,6
72,44,69,14,6,7
93,54,97,22,7,8
114,87,107,31,8,9
166,81,92,27,8,10
162,72,79,13,5,9
152,61,67,10,6,7
139,49,55,11,4,7
107,56,73,13,5,8
114,68,95,17,6,10
137,70,111,17,10,11
150,69,109,11,6,10
152,48,57,10,4,8
104,42,52,8,7,7
91,24,50,7,4,5
50,24,52,8,4,5
47,23,57,8,5,5
42,27,65,11,6,4
58,37,76,14,6,5
71,49,35,11,9,7
114,43,43,12,7,6
88,33,47,12,5,6
61,32,27,17,4,6
67,29,37,12,5,5
61,39,56,15,7,5
76,44,55,14,6,5
88,32,55,11,5,4
63,47,54,14,6,5
101,45,53,14,5,5
97,41,39,17,5,6
86,40,50,17,4,6
89,29,40,12,5,6
69,40,50,9,6,5
79,45,56,6,6,5
88,44,53,5,5,5
81,42,53,6,5,6
78,21,35,5,3,4
35,26,24,5,3,6
47,43,42,7,6,7
125,57,47,19,5,5
98,61,37,18,5,10
148,58,36,20,6,10
126,55,37,20,5,8
136,24,37,9,5,5
64,35,34,8,5,3
79,35,43,15,6,4
91,39,48,20,5,4
82,50,50,24,7,5
120,52,59,23,7,4
119,62,68,22,7,4
135,58,40,15,8,5
127,60,45,25,7,7
148,84,64,54,10,7
155,92,45,45,11,8
152,93,46,20,6,5
96,77,39,28,7,7
142,105,26,43,7,10
182,56,44,18,7,6
122,63,57,28,9,5
108,84,104,44,11,7
155,76,83,39,10,6
151,77,40,45,10,6
138,97,74,49,11,9
148,65,100,27,9,5
130,68,65,16,8,5
126,77,83,20,8,7
157,48,35,20,5,6
123,69,61,25,9,7
150,46,65,12,5,6
118,59,51,16,4,6
128,58,54,13,6,7
138,79,67,27,9,9
145,55,54,21,6,4
74,71,61,22,7,5
109,55,68,22,6,5
129,58,56,21,6,4
91,24,43,14,4,6
81,48,66,19,6,4
105,44,37,18,4,5
88,59,55,22,8,5
128,89,92,33,10,5
121,72,45,29,8,6
129,57,9,29,6,8
115,50,53,13,7,4
122,44,54,22,5,4
114,54,26,31,7,9
126,70,69,27,6,9
158,57,66,17,6,5
121,39,49,19,6,4
73,42,65,15,5,5
91,45,35,16,2,7
102,43,41,14,6,6
107,49,51,13,5,6
91,45,62,18,6,5
86,49,45,14,5,5
115,40,39,13,5,5
99,38,38,14,3,4
81,44,30,17,5,5
103,53,52,20,5,6
121,59,71,14,6,4
134,42,23,21,4,6
92,35,37,16,6,3
63,49,48,23,5,4
77,60,143,19,8,5
136,75,110,16,6,5
137,36,45,12,4,5
79,23,32,19,4,6
55,56,58,27,7,7
119,36,32,19,4,5
85,78,72,23,7,8
128,102,107,29,8,7
145,88,82,27,8,8
138,60,62,24,7,6
100,63,44,26,6,7
106,35,57,16,2,7
85,25,50,19,3,6
66,26,48,15,3,5
64,50,60,16,3,5
114,45,59,14,3,5
99,51,47,13,3,5
116,28,44,15,3,4
76,56,34,25,5,7
128,57,62,20,4,5
128,65,64,25,5,6
114,42,25,26,4,8
98,17,40,15,3,5
51,12,41,13,3,6
45,42,33,19,3,6
99,64,55,23,5,7
134,37,57,22,3,7
126,73,16,40,26,10
163,89,20,44,19,11
173,100,14,68,23,13
187,74,20,49,13,8
158,78,25,23,11,9
147,44,25,21,11,5
111,64,21,35,21,10
157,116,18,64,27,16
205,130,22,69,30,19
222,136,33,57,37,16
245,29,26,16,8,5
76,24,19,24,7,4
74,19,21,21,5,5
81,58,13,26,9,8
162,84,18,32,12,10
182,66,24,18,11,8
151,71,25,37,13,8
147,105,23,39,21,11
164,62,30,28,8,5
103,90,21,39,15,9
172,90,10,27,15,12
191,82,31,34,12,9
181,87,31,41,10,10
178,97,26,39,8,12
188,86,28,29,9,10
181,51,29,17,9,7
125,28,23,17,8,4
78,15,21,23,6,4
68,58,23,21,10,7
153,40,28,21,12,6
110,31,24,23,13,5
80,30,17,28,8,5
92,43,14,36,10,5
118,113,30,38,29,12
229,78,30,30,18,9
177,66,24,45,16,10
160,82,29,50,15,11
178,53,32,15,10,7
113,35,29,18,9,6
99,53,32,34,10,8
146,66,38,41,12,9
158,123,32,36,23,13
222,47,47,24,9,6
131,58,58,19,7,6
137,58,30,28,6,7
142,83,25,20,6,12
179,105,45,23,9,11
188,79,40,18,10,8
143,30,37,8,8,4
76,20,35,7,5,4
68,48,23,13,5,8
131,90,33,14,7,10
186,92,37,12,7,6
138,77,38,13,6,7
127,31,31,21,5,6
83,52,33,15,5,6
127,32,36,14,6,5
80,16,28,16,5,5
68,60,35,18,10,8
152,82,53,26,10,9
177,70,33,20,8,8
158,44,32,11,8,5
78,33,30,12,6,5
71,34,34,18,7,6
91,34,39,20,8,5
102,29,23,25,6,7
88,40,33,14,6,6
109,37,35,13,7,5
78,52,34,33,11,7
123,70,65,34,8,9
155,88,43,43,11,10
167,84,43,27,9,12
174,51,43,15,8,10
139,31,36,17,11,8
94,38,34,19,6,8
102,51,23,23,6,10
130,65,33,24,9,9
155,59,37,27,5,6
151,81,41,37,8,11
167,86,44,30,9,9
132,73,33,17,7,4
79,37,40,14,6,4
61,36,44,13,6,4
70,40,51,13,5,4
79,30,43,18,3,5
89,68,64,36,6,9
163,43,48,16,5,7
108,65,71,26,6,9
135,59,28,33,6,7
73,60,88,19,5,11
117,56,56,11,4,7
122,35,50,6,3,8
66,50,52,12,3,7
90,55,51,14,4,7
106,44,53,16,4,6
88,38,46,19,5,5
74,37,51,17,4,5
77,46,60,16,4,8
92,49,45,9,3,5
99,52,49,6,4,5
89,63,41,10,5,6
92,63,42,23,11,7
121,87,64,43,18,10
167,101,64,46,11,9
165,49,39,24,5,4
65,37,41,21,4,4
57,45,47,16,4,4
67,68,80,29,5,6
127,76,32,33,5,8
135,53,43,16,8,5
124,52,44,24,4,5
105,48,52,29,4,4
89,46,55,27,4,4
84,64,60,32,5,6
136,59,37,17,6,5
122,48,41,18,4,4
67,47,30,32,4,5
81,52,19,34,6,6
119,48,14,34,4,10
128,61,13,24,5,10
150,57,34,18,6,6
138,53,36,22,10,5
103,54,43,32,7,6
107,51,46,29,7,4
100,95,63,34,10,9
183,57,38,17,7,5
112,37,27,20,5,4
85,42,41,17,8,5
107,62,42,21,9,7
154,59,35,37,12,6
136,102,27,32,14,11
189,60,29,25,11,5
99,67,34,45,14,6
127,57,38,32,8,5
108,58,21,27,5,6
151,93,39,27,13,8
189,62,37,27,11,7
152,46,35,30,8,5
104,49,34,32,6,4
99,52,36,30,6,4
107,69,19,37,6,7
150,43,27,22,5,4
107,35,24,20,5,4
91,44,25,17,5,6
95,60,25,32,8,7
129,46,34,31,6,4
76,55,19,25,6,9
142,50,30,27,6,7
116,39,19,20,5,9
112,83,23,17,12,7
137,61,19,27,15,7
117,68,9,37,15,8
150,80,16,34,24,10
170,76,19,34,26,8
156,79,18,44,26,10
161,75,15,49,17,9
147,87,27,30,18,8
179,39,25,24,8,4
98,57,5,39,14,7
126,88,20,23,11,7
160,88,15,31,21,8
161,82,16,36,27,10
161,89,18,45,21,12
166,81,10,44,17,9
161,100,17,27,22,8
149,71,18,29,21,8
134,87,16,45,14,11
149,67,5,44,13,9
144,67,23,30,16,8
136,68,13,29,22,9
147,78,15,38,24,10
158,71,22,38,14,9
141,101,17,48,28,14
191,40,26,20,10,6
96,32,24,22,8,5
86,33,23,24,10,5
85,59,19,39,15,8
134, , , , , 
108,48,27,21,1,8
116,70,63,20,4,9
148,46,47,20,2,7
104,42,41,15,1,5
82,51,51,15,3,9
127,51,41,21,4,7
110,31,35,12,2,4
64,37,22,10,3,5
70,83,93,23,5,9
140,95,57,26,3,9
168,65,71,26,1,8
137,44,37,20,3,7
97,67,86,20,3,7
140,35,38,22,2,6
85,59,44,32,5,7
121,38,46,13,3,4
57,33,36,11,3,3
50,39,43,12,3,4
55,36,48,12,4,4
64,33,46,11,5,4
52,30,47,11,3,5
46,35,26,10,3,4
41,45,28,8,2,3
61,46,41,14,3,6
77,76,51,19,5,8
160,48,34,16,4,5
117,46,86,19,4,8
102,48,62,13,4,5
93,28,29,8,3,4
48,23,19,7,3,6
32,16,23,7,2,4
46,18,23,9,2,4
42,59,78,16,4,7
128,68,111,22,5,9
145,47,66,12,3,5
92,35,67,12,4,7
63,27,34,10,3,4
54,33,15,14,3,4
59,32,16,20,2,4
63,56,40,21,5,9
126,40,51,14,4,6
85,38,39,22,4,6
75,53,50,12,3,5
104,32,38,15,2,8
60,38,34,22,4,6
76,45,44,14,3,5
95,29,33,16,2,6
55,39,20,23,4,8
87,21,29,22,2,6
42,22,27,25,3,6
50,55,82,25,5,8
120,45,44,17,3,5
95,54,52,17,4,6
108,66,89,21,6,10
132,53,70,15,5,8
116,62,60,21,5,11
117,44,38,22,4,7
98,45,41,16,4,8
99,45,26,24,4,8
97,27,38,15,4,4
57,28,34,14,3,4
50,45,41,15,4,5
87,54,70,19,6,6
104,39,35,23,5,8
91,83,97,23,13,11
168,71,87,18,5,8
154,48,59,13,4,6
106,38,53,13,4,5
81,45,62,16,5,5
95,42,48,13,4,5
84,50,44,13,5,5
105,29,52,14,5,4
38,37,41,15,4,5
53,21,33,12,3,5
43,29,36,8,3,4
38,24,41,7,5,7
40,41,50,12,4,5
70,36,40,15,5,5
48,28,35,16,4,5
58,40,23,28,5,7
95,51,40,25,8,8
112,25,46,10,4,4
38,32,42,9,3,5
39,15,15,11,3,5
42,33,26,16,4,9
83,51,68,21,5,7
121,62,64,18,4,6
139,51,52,16,3,6
102,35,48,13,3,5
54,59,47,17,4,7
109,28,41,9,4,5
61,39,43,15,4,5
126,51,35,26,5,4
125,51,55,23,6,3
130,62,47,25,12,5
118,76,44,30,12,5
130,44,41,15,4,2
70,44,42,18,4,4
101,61,37,34,9,5
145,64,51,25,5,5
154,65,65,30,6,4
143,60,43,21,3,3
136,45,32,25,3,5
120,42,44,15,4,4
116,63,57,29,6,5
152,54,55,25,5,3
119,45,41,27,3,4
109,104,11,47,12,12
190,63,45,26,9,7
140,26,41,15,2,4
81,47,41,15,3,4
